Product ID;Product Position;Promotion;Sales Volume;Product Position
203640;Aisle;No;955;Aisle
203641;End-cap;Yes;1325;End-cap
203642;Aisle;Yes;1113;Aisle
203643;End-cap;No;1105;End-cap
203644;Aisle;Yes;1138;Aisle
203645;Aisle;No;1004;Aisle
203646;End-cap;No;802;End-cap
203647;Front of Store;Yes;1211;Front of Store
203648;Front of Store;No;1059;Front of Store
203649;Aisle;Yes;1353;Aisle
203650;End-cap;No;814;End-cap
203651;Front of Store;Yes;1456;Front of Store
203652;Front of Store;Yes;1160;Front of Store
203653;Front of Store;No;982;Front of Store
203654;End-cap;Yes;1383;End-cap
203655;Aisle;Yes;1382;Aisle
203656;End-cap;No;1018;End-cap
203657;End-cap;No;970;End-cap
203658;End-cap;Yes;1349;End-cap
203659;Aisle;Yes;1250;Aisle
203660;Aisle;Yes;1213;Aisle
203661;End-cap;No;875;End-cap
203662;End-cap;No;818;End-cap
203663;End-cap;No;773;End-cap
203664;End-cap;Yes;1439;End-cap
203665;Aisle;No;994;Aisle
203666;Front of Store;No;978;Front of Store
203667;Aisle;No;678;Aisle
203668;End-cap;No;931;End-cap
203669;End-cap;Yes;1597;End-cap
203670;Front of Store;Yes;1425;Front of Store
203671;Front of Store;No;846;Front of Store
203672;Aisle;No;891;Aisle
203673;Aisle;Yes;1601;Aisle
203674;Aisle;No;961;Aisle
203675;End-cap;No;848;End-cap
203676;Front of Store;No;803;Front of Store
203677;End-cap;Yes;1279;End-cap
203678;End-cap;No;736;End-cap
203679;End-cap;Yes;1385;End-cap
203680;Aisle;No;817;Aisle
203681;End-cap;No;757;End-cap
203682;Front of Store;No;998;Front of Store
203683;End-cap;No;890;End-cap
203684;Front of Store;Yes;1388;Front of Store
203685;Aisle;No;793;Aisle
203686;End-cap;Yes;1439;End-cap
203687;Aisle;No;786;Aisle
203688;Front of Store;Yes;1390;Front of Store
203689;Front of Store;Yes;1714;Front of Store
203690;End-cap;No;846;End-cap
203691;Front of Store;No;879;Front of Store
203692;End-cap;Yes;1220;End-cap
203693;Front of Store;No;884;Front of Store
203694;End-cap;No;753;End-cap
203695;Front of Store;Yes;1476;Front of Store
203696;End-cap;Yes;1450;End-cap
203697;Front of Store;No;942;Front of Store
203698;Aisle;No;963;Aisle
203699;Front of Store;No;1049;Front of Store
203700;Aisle;No;914;Aisle
203701;Front of Store;No;820;Front of Store
203702;Front of Store;Yes;1274;Front of Store
203703;Aisle;No;861;Aisle
203704;Aisle;Yes;1652;Aisle
203705;Front of Store;Yes;1545;Front of Store
203706;Aisle;No;792;Aisle
203707;Aisle;No;1075;Aisle
203708;End-cap;Yes;1187;End-cap
203709;Aisle;No;870;Aisle
203710;Front of Store;Yes;1374;Front of Store
203711;Front of Store;Yes;1462;Front of Store
203712;Aisle;Yes;1416;Aisle
203713;End-cap;No;1035;End-cap
203714;Aisle;Yes;1156;Aisle
203715;Aisle;Yes;1325;Aisle
203716;Front of Store;No;1091;Front of Store
203717;Aisle;No;708;Aisle
203718;Aisle;Yes;1471;Aisle
203719;End-cap;Yes;1287;End-cap
203720;End-cap;No;851;End-cap
203721;End-cap;No;927;End-cap
203722;Front of Store;No;1072;Front of Store
203723;Front of Store;No;798;Front of Store
203724;Front of Store;Yes;1210;Front of Store
203725;Aisle;No;855;Aisle
203726;Aisle;Yes;1217;Aisle
203727;Aisle;Yes;1438;Aisle
203728;End-cap;Yes;1076;End-cap
203729;Aisle;Yes;1537;Aisle
203730;Front of Store;Yes;1490;Front of Store
203731;End-cap;No;867;End-cap
203732;Aisle;Yes;1820;Aisle
203733;End-cap;No;816;End-cap
203734;End-cap;Yes;1517;End-cap
203735;Front of Store;Yes;1292;Front of Store
203736;Front of Store;No;839;Front of Store
203737;Front of Store;Yes;1476;Front of Store
203738;Front of Store;Yes;1373;Front of Store
203739;End-cap;No;786;End-cap
203740;Aisle;Yes;1439;Aisle
203741;Front of Store;No;949;Front of Store
203742;Aisle;Yes;1709;Aisle
203743;End-cap;Yes;1247;End-cap
203744;Aisle;No;946;Aisle
203745;Aisle;No;920;Aisle
203746;Front of Store;Yes;1408;Front of Store
203747;Aisle;No;781;Aisle
203748;Aisle;No;980;Aisle
203749;Front of Store;Yes;1278;Front of Store
203750;Front of Store;Yes;1613;Front of Store
203751;Aisle;No;1075;Aisle
203752;End-cap;No;932;End-cap
203753;Aisle;Yes;1431;Aisle
203754;Aisle;No;760;Aisle
203755;Aisle;Yes;1306;Aisle
203756;Aisle;No;629;Aisle
203757;Aisle;No;795;Aisle
203758;Front of Store;No;1007;Front of Store
203759;End-cap;Yes;1354;End-cap
203760;Front of Store;No;858;Front of Store
203761;End-cap;Yes;1451;End-cap
203762;Aisle;No;919;Aisle
203763;Front of Store;No;835;Front of Store
203764;End-cap;Yes;1384;End-cap
203765;Aisle;No;854;Aisle
203766;Aisle;No;853;Aisle
203767;Aisle;Yes;1388;Aisle
203768;End-cap;Yes;1626;End-cap
203769;End-cap;Yes;1378;End-cap
203770;End-cap;No;879;End-cap
203771;End-cap;No;675;End-cap
203772;Aisle;Yes;1251;Aisle
203773;Front of Store;No;754;Front of Store
203774;Front of Store;No;1015;Front of Store
203775;End-cap;No;997;End-cap
203776;End-cap;No;838;End-cap
203777;End-cap;No;761;End-cap
203778;End-cap;Yes;1531;End-cap
203779;Front of Store;Yes;1339;Front of Store
203780;End-cap;No;1063;End-cap
203781;End-cap;No;1016;End-cap
203782;End-cap;No;845;End-cap
203783;Front of Store;No;846;Front of Store
203784;Front of Store;No;951;Front of Store
203785;Aisle;No;760;Aisle
203786;Aisle;No;800;Aisle
203787;Aisle;No;924;Aisle
203788;Front of Store;Yes;1888;Front of Store
203789;End-cap;Yes;1528;End-cap
203790;Aisle;Yes;1428;Aisle
203791;End-cap;No;743;End-cap
203792;End-cap;No;931;End-cap
203793;End-cap;Yes;1545;End-cap
203794;Aisle;No;834;Aisle
203795;Front of Store;Yes;1450;Front of Store
203796;Aisle;Yes;1521;Aisle
203797;Aisle;No;661;Aisle
203798;End-cap;No;919;End-cap
203799;Aisle;No;1171;Aisle
203800;Aisle;Yes;1097;Aisle
203801;End-cap;No;931;End-cap
203802;Aisle;No;881;Aisle
203803;Aisle;No;905;Aisle
203804;Aisle;No;693;Aisle
203805;Front of Store;Yes;1342;Front of Store
203806;End-cap;Yes;1430;End-cap
203807;Front of Store;No;987;Front of Store
203808;End-cap;Yes;1188;End-cap
203809;Aisle;No;822;Aisle
203810;Aisle;No;886;Aisle
203811;Aisle;Yes;1878;Aisle
203812;End-cap;Yes;1452;End-cap
203813;Front of Store;Yes;1234;Front of Store
203814;Front of Store;No;734;Front of Store
203815;Front of Store;No;966;Front of Store
203816;Aisle;No;913;Aisle
203817;End-cap;No;907;End-cap
203818;Front of Store;Yes;1520;Front of Store
203819;Aisle;No;975;Aisle
203820;Front of Store;No;874;Front of Store
203821;Front of Store;No;772;Front of Store
203822;End-cap;Yes;1463;End-cap
203823;End-cap;Yes;1383;End-cap
203824;Aisle;No;906;Aisle
203825;End-cap;Yes;1432;End-cap
203826;Front of Store;Yes;1692;Front of Store
203827;End-cap;Yes;1652;End-cap
203828;End-cap;Yes;1493;End-cap
203829;Aisle;No;600;Aisle
203830;Front of Store;Yes;1440;Front of Store
203831;Front of Store;No;799;Front of Store
203832;Aisle;No;716;Aisle
203833;End-cap;No;890;End-cap
203834;End-cap;No;744;End-cap
203835;Aisle;No;886;Aisle
203836;Aisle;No;936;Aisle
203837;End-cap;No;873;End-cap
203838;End-cap;Yes;1309;End-cap
203839;Aisle;Yes;1434;Aisle
203840;Aisle;No;800;Aisle
203841;Aisle;Yes;1438;Aisle
203842;Aisle;Yes;1356;Aisle
203843;Front of Store;No;954;Front of Store
203844;End-cap;No;838;End-cap
203845;End-cap;No;739;End-cap
203846;Aisle;Yes;1380;Aisle
203847;Aisle;No;879;Aisle
203848;Front of Store;No;636;Front of Store
203849;Front of Store;Yes;1323;Front of Store
203850;Aisle;No;1023;Aisle
203851;End-cap;Yes;1391;End-cap
203852;End-cap;Yes;1323;End-cap
203853;Aisle;Yes;1623;Aisle
203854;Aisle;No;1110;Aisle
203855;Aisle;Yes;1170;Aisle
203856;Aisle;No;833;Aisle
203857;Front of Store;Yes;1381;Front of Store
203858;Front of Store;No;784;Front of Store
203859;End-cap;Yes;1393;End-cap
203860;Front of Store;No;754;Front of Store
203861;End-cap;No;902;End-cap
203862;Front of Store;No;918;Front of Store
203863;Front of Store;No;880;Front of Store
203864;Aisle;No;998;Aisle
203865;Front of Store;No;855;Front of Store
203866;Front of Store;No;813;Front of Store
203867;End-cap;Yes;1484;End-cap
203868;End-cap;No;815;End-cap
203869;Aisle;No;1024;Aisle
203870;Aisle;No;792;Aisle
203871;Aisle;No;1046;Aisle
203872;Aisle;No;767;Aisle
203873;Front of Store;Yes;1455;Front of Store
203874;Front of Store;No;842;Front of Store
203875;Front of Store;No;838;Front of Store
203876;Aisle;No;764;Aisle
203877;Front of Store;Yes;1394;Front of Store
203878;End-cap;No;793;End-cap
203879;Aisle;No;885;Aisle
203880;Aisle;Yes;1471;Aisle
203881;Aisle;No;1062;Aisle
203882;Front of Store;Yes;1396;Front of Store
203883;End-cap;Yes;1640;End-cap
203884;End-cap;No;871;End-cap
203885;End-cap;Yes;1266;End-cap
203886;Front of Store;No;678;Front of Store
203887;Front of Store;No;891;Front of Store
203888;End-cap;Yes;1219;End-cap
203889;End-cap;No;964;End-cap
203890;End-cap;No;727;End-cap
203891;Aisle;No;649;Aisle
203892;Front of Store;No;756;Front of Store
203893;End-cap;No;996;End-cap
203894;Aisle;No;893;Aisle
203895;Front of Store;No;936;Front of Store
203896;Aisle;No;857;Aisle
203897;Aisle;No;813;Aisle
203898;Front of Store;Yes;1233;Front of Store
203899;Front of Store;No;761;Front of Store
203900;Front of Store;Yes;1846;Front of Store
203901;End-cap;No;731;End-cap
203902;Front of Store;No;1159;Front of Store
203903;End-cap;No;865;End-cap
203904;Front of Store;No;747;Front of Store
203905;End-cap;Yes;1642;End-cap
203906;End-cap;No;848;End-cap
203907;End-cap;No;718;End-cap
203908;Aisle;No;840;Aisle
203909;Aisle;Yes;1516;Aisle
203910;End-cap;Yes;1243;End-cap
203911;Aisle;Yes;1206;Aisle
203912;End-cap;Yes;1541;End-cap
203913;Aisle;Yes;1331;Aisle
203914;End-cap;No;803;End-cap
203915;Aisle;No;841;Aisle
203916;End-cap;Yes;1431;End-cap
203917;Aisle;No;764;Aisle
203918;Aisle;Yes;1382;Aisle
203919;End-cap;No;854;End-cap
203920;Front of Store;Yes;1525;Front of Store
203921;Front of Store;No;981;Front of Store
203922;End-cap;No;797;End-cap
203923;Front of Store;Yes;1319;Front of Store
203924;Aisle;No;948;Aisle
203925;End-cap;No;934;End-cap
203926;Front of Store;No;843;Front of Store
203927;End-cap;No;876;End-cap
203928;Aisle;Yes;1556;Aisle
203929;Aisle;No;1004;Aisle
203930;End-cap;No;1137;End-cap
203931;Front of Store;Yes;1277;Front of Store
203932;Front of Store;No;889;Front of Store
203933;Aisle;No;1016;Aisle
203934;End-cap;No;823;End-cap
203935;End-cap;No;1010;End-cap
203936;Front of Store;Yes;1371;Front of Store
203937;End-cap;No;1031;End-cap
203938;Aisle;Yes;1468;Aisle
203939;End-cap;Yes;1839;End-cap
203940;End-cap;No;870;End-cap
203941;Aisle;No;788;Aisle
203942;Front of Store;Yes;1610;Front of Store
203943;End-cap;Yes;1489;End-cap
203944;End-cap;No;868;End-cap
203945;End-cap;No;819;End-cap
203946;Aisle;Yes;1224;Aisle
203947;End-cap;Yes;1593;End-cap
203948;End-cap;Yes;1268;End-cap
203949;Aisle;Yes;1425;Aisle
203950;Aisle;No;750;Aisle
203951;Front of Store;No;1099;Front of Store
203952;Front of Store;No;829;Front of Store
203953;End-cap;No;922;End-cap
203954;End-cap;No;883;End-cap
203955;Front of Store;No;871;Front of Store
203956;End-cap;No;749;End-cap
203957;Aisle;No;1051;Aisle
203958;Front of Store;No;927;Front of Store
203959;Aisle;Yes;1211;Aisle
203960;Front of Store;No;1084;Front of Store
203961;Aisle;Yes;1929;Aisle
203962;Aisle;No;746;Aisle
203963;End-cap;Yes;1337;End-cap
203964;Aisle;No;731;Aisle
203965;Aisle;No;911;Aisle
203966;Aisle;No;868;Aisle
203967;Front of Store;Yes;1428;Front of Store
203968;Aisle;No;853;Aisle
203969;Aisle;Yes;1582;Aisle
203970;Aisle;No;651;Aisle
203971;End-cap;No;1043;End-cap
203972;End-cap;No;858;End-cap
203973;Front of Store;Yes;1315;Front of Store
203974;End-cap;No;830;End-cap
203975;End-cap;Yes;1416;End-cap
203976;Front of Store;Yes;1289;Front of Store
203977;Front of Store;No;857;Front of Store
203978;Front of Store;Yes;1763;Front of Store
203979;Aisle;No;1010;Aisle
203980;End-cap;Yes;1293;End-cap
203981;Aisle;No;727;Aisle
203982;Aisle;No;854;Aisle
203983;End-cap;No;768;End-cap
203984;Aisle;Yes;1406;Aisle
203985;End-cap;No;926;End-cap
203986;Aisle;No;692;Aisle
203987;Aisle;No;754;Aisle
203988;Aisle;No;950;Aisle
203989;End-cap;Yes;1402;End-cap
203990;End-cap;Yes;1444;End-cap
203991;Aisle;Yes;1183;Aisle
203992;End-cap;No;706;End-cap
203993;End-cap;No;758;End-cap
203994;End-cap;No;1181;End-cap
203995;End-cap;No;987;End-cap
203996;Aisle;No;862;Aisle
203997;Front of Store;No;762;Front of Store
203998;Front of Store;No;755;Front of Store
203999;Front of Store;Yes;1360;Front of Store
204000;Aisle;No;754;Aisle
204001;Aisle;Yes;1397;Aisle
204002;End-cap;Yes;1274;End-cap
204003;Aisle;Yes;1830;Aisle
204004;End-cap;Yes;1379;End-cap
204005;Aisle;No;837;Aisle
204006;Aisle;Yes;1115;Aisle
204007;Aisle;Yes;1431;Aisle
204008;End-cap;No;939;End-cap
204009;End-cap;Yes;1273;End-cap
204010;Aisle;No;930;Aisle
204011;Aisle;Yes;1250;Aisle
204012;End-cap;No;880;End-cap
204013;Front of Store;Yes;1592;Front of Store
204014;End-cap;Yes;1084;End-cap
204015;Aisle;No;830;Aisle
204016;Front of Store;Yes;1360;Front of Store
204017;End-cap;No;797;End-cap
204018;Aisle;Yes;1645;Aisle
204019;Front of Store;Yes;1338;Front of Store
204020;Front of Store;Yes;1512;Front of Store
204021;Aisle;No;940;Aisle
204022;Front of Store;Yes;1169;Front of Store
204023;Front of Store;Yes;1277;Front of Store
204024;Aisle;No;822;Aisle
204025;Aisle;No;935;Aisle
204026;Aisle;No;1082;Aisle
204027;End-cap;No;939;End-cap
204028;End-cap;No;963;End-cap
204029;Front of Store;No;809;Front of Store
204030;Front of Store;No;838;Front of Store
204031;Aisle;Yes;1363;Aisle
204032;End-cap;No;1138;End-cap
204033;Aisle;No;1036;Aisle
204034;Front of Store;No;926;Front of Store
204035;Front of Store;No;793;Front of Store
204036;Front of Store;No;811;Front of Store
204037;Aisle;No;923;Aisle
204038;End-cap;No;1108;End-cap
204039;End-cap;No;853;End-cap
204040;Front of Store;No;765;Front of Store
204041;Aisle;No;778;Aisle
204042;End-cap;No;910;End-cap
204043;End-cap;No;964;End-cap
204044;Aisle;No;852;Aisle
204045;End-cap;Yes;1251;End-cap
204046;Aisle;No;1021;Aisle
204047;Aisle;Yes;1562;Aisle
204048;Front of Store;No;667;Front of Store
204049;End-cap;No;916;End-cap
204050;Aisle;Yes;1287;Aisle
204051;End-cap;No;827;End-cap
204052;End-cap;No;827;End-cap
204053;Aisle;Yes;1516;Aisle
204054;Aisle;No;1052;Aisle
204055;End-cap;No;1041;End-cap
204056;Aisle;No;925;Aisle
204057;Front of Store;Yes;1231;Front of Store
204058;End-cap;Yes;1171;End-cap
204059;Aisle;No;973;Aisle
204060;Front of Store;No;601;Front of Store
204061;Aisle;No;983;Aisle
204062;End-cap;No;774;End-cap
204063;Front of Store;No;1066;Front of Store
204064;Aisle;No;764;Aisle
204065;Aisle;Yes;1300;Aisle
204066;End-cap;No;877;End-cap
204067;Aisle;No;732;Aisle
204068;Aisle;No;735;Aisle
204069;Aisle;No;814;Aisle
204070;Aisle;No;756;Aisle
204071;Aisle;Yes;1378;Aisle
204072;Aisle;No;752;Aisle
204073;Aisle;No;838;Aisle
204074;Front of Store;No;739;Front of Store
204075;Aisle;No;787;Aisle
204076;Aisle;No;835;Aisle
204077;Aisle;No;958;Aisle
204078;End-cap;No;947;End-cap
204079;Front of Store;No;908;Front of Store
204080;Aisle;No;827;Aisle
204081;Aisle;Yes;1393;Aisle
204082;End-cap;No;1034;End-cap
204083;Front of Store;Yes;1520;Front of Store
204084;Front of Store;Yes;1469;Front of Store
204085;End-cap;Yes;1275;End-cap
204086;Front of Store;No;1062;Front of Store
204087;Front of Store;No;749;Front of Store
204088;End-cap;No;734;End-cap
204089;End-cap;Yes;1288;End-cap
204090;End-cap;No;829;End-cap
204091;End-cap;Yes;1674;End-cap
204092;End-cap;Yes;1331;End-cap
204093;Aisle;Yes;1343;Aisle
204094;Aisle;No;774;Aisle
204095;End-cap;No;1040;End-cap
204096;Aisle;No;781;Aisle
204097;End-cap;No;808;End-cap
204098;End-cap;Yes;1211;End-cap
204099;Aisle;No;801;Aisle
204100;Front of Store;No;1062;Front of Store
204101;Aisle;Yes;1377;Aisle
204102;End-cap;No;844;End-cap
204103;Aisle;No;1049;Aisle
204104;Aisle;Yes;1434;Aisle
204105;Aisle;Yes;1283;Aisle
204106;Aisle;Yes;1729;Aisle
204107;End-cap;Yes;1359;End-cap
204108;End-cap;No;959;End-cap
204109;Front of Store;No;1001;Front of Store
204110;Aisle;No;919;Aisle
204111;Front of Store;No;853;Front of Store
204112;End-cap;No;660;End-cap
204113;End-cap;No;657;End-cap
204114;End-cap;Yes;1432;End-cap
204115;Front of Store;No;842;Front of Store
204116;Front of Store;No;692;Front of Store
204117;Front of Store;Yes;1522;Front of Store
204118;Front of Store;No;653;Front of Store
204119;Front of Store;No;846;Front of Store
204120;End-cap;No;725;End-cap
204121;End-cap;No;1013;End-cap
204122;Aisle;No;726;Aisle
204123;Aisle;No;835;Aisle
204124;Front of Store;No;872;Front of Store
204125;End-cap;Yes;1344;End-cap
204126;End-cap;Yes;1391;End-cap
204127;End-cap;Yes;1197;End-cap
204128;End-cap;No;746;End-cap
204129;End-cap;Yes;1481;End-cap
204130;Front of Store;Yes;1621;Front of Store
204131;End-cap;No;819;End-cap
204132;Front of Store;No;1061;Front of Store
204133;Front of Store;Yes;1519;Front of Store
204134;Aisle;Yes;1199;Aisle
204135;End-cap;No;709;End-cap
204136;Front of Store;No;798;Front of Store
204137;Aisle;No;840;Aisle
204138;Front of Store;No;885;Front of Store
204139;Aisle;No;835;Aisle
204140;Aisle;No;1128;Aisle
204141;Aisle;No;923;Aisle
204142;Front of Store;Yes;1793;Front of Store
204143;End-cap;No;855;End-cap
204144;Front of Store;No;965;Front of Store
204145;End-cap;Yes;1300;End-cap
204146;Aisle;No;849;Aisle
204147;Aisle;No;882;Aisle
204148;End-cap;No;922;End-cap
204149;Aisle;Yes;1211;Aisle
204150;End-cap;No;1016;End-cap
204151;Front of Store;Yes;1164;Front of Store
204152;Front of Store;No;1076;Front of Store
204153;Front of Store;No;875;Front of Store
204154;Front of Store;Yes;1386;Front of Store
204155;Aisle;No;1038;Aisle
204156;End-cap;No;875;End-cap
204157;End-cap;Yes;1381;End-cap
204158;Front of Store;Yes;1400;Front of Store
204159;End-cap;No;994;End-cap
204160;Aisle;No;991;Aisle
204161;Front of Store;No;712;Front of Store
204162;Aisle;No;818;Aisle
204163;End-cap;Yes;1407;End-cap
204164;Aisle;No;945;Aisle
204165;Aisle;Yes;1413;Aisle
204166;End-cap;Yes;1229;End-cap
204167;Aisle;Yes;1216;Aisle
204168;Front of Store;No;887;Front of Store
204169;Front of Store;Yes;1220;Front of Store
204170;Aisle;No;752;Aisle
204171;Front of Store;Yes;1342;Front of Store
204172;Aisle;Yes;1151;Aisle
204173;Aisle;No;1056;Aisle
204174;End-cap;Yes;1532;End-cap
204175;End-cap;Yes;1314;End-cap
204176;Aisle;Yes;1512;Aisle
204177;Aisle;No;693;Aisle
204178;Front of Store;No;892;Front of Store
204179;Aisle;No;1112;Aisle
204180;Front of Store;No;716;Front of Store
204181;Aisle;Yes;1399;Aisle
204182;Front of Store;No;904;Front of Store
204183;End-cap;No;760;End-cap
204184;Front of Store;No;765;Front of Store
204185;Aisle;No;765;Aisle
204186;Aisle;Yes;1731;Aisle
204187;End-cap;No;765;End-cap
204188;Aisle;No;839;Aisle
204189;Aisle;Yes;1431;Aisle
204190;End-cap;No;890;End-cap
204191;Aisle;No;1000;Aisle
204192;Aisle;Yes;1789;Aisle
204193;Aisle;No;791;Aisle
204194;Aisle;No;1090;Aisle
204195;Aisle;No;1033;Aisle
204196;Aisle;Yes;1447;Aisle
204197;Front of Store;Yes;1331;Front of Store
204198;Front of Store;Yes;1267;Front of Store
204199;Aisle;No;950;Aisle
204200;Aisle;Yes;1199;Aisle
204201;End-cap;No;834;End-cap
204202;Aisle;Yes;1542;Aisle
204203;End-cap;Yes;1287;End-cap
204204;Aisle;No;879;Aisle
204205;Aisle;Yes;1433;Aisle
204206;Aisle;No;905;Aisle
204207;Aisle;No;832;Aisle
204208;End-cap;Yes;1446;End-cap
204209;Aisle;Yes;1232;Aisle
204210;Front of Store;Yes;1246;Front of Store
204211;End-cap;Yes;1313;End-cap
204212;Front of Store;No;804;Front of Store
204213;Front of Store;No;932;Front of Store
204214;End-cap;No;919;End-cap
204215;End-cap;No;704;End-cap
204216;End-cap;No;743;End-cap
204217;Front of Store;No;763;Front of Store
204218;Aisle;Yes;1670;Aisle
204219;End-cap;No;885;End-cap
204220;Aisle;No;808;Aisle
204221;End-cap;No;800;End-cap
204222;Aisle;No;921;Aisle
204223;End-cap;No;719;End-cap
204224;Aisle;Yes;1294;Aisle
204225;Aisle;Yes;1365;Aisle
204226;Aisle;Yes;1318;Aisle
204227;Front of Store;Yes;1282;Front of Store
204228;Front of Store;No;963;Front of Store
204229;End-cap;No;998;End-cap
204230;End-cap;No;1022;End-cap
204231;Aisle;Yes;1391;Aisle
204232;Front of Store;No;971;Front of Store
204233;Aisle;No;864;Aisle
204234;End-cap;No;925;End-cap
204235;Front of Store;No;808;Front of Store
204236;Aisle;No;960;Aisle
204237;Front of Store;No;928;Front of Store
204238;Front of Store;Yes;1223;Front of Store
204239;Aisle;Yes;1048;Aisle
204240;Aisle;No;828;Aisle
204241;End-cap;Yes;1640;End-cap
204242;End-cap;No;902;End-cap
204243;End-cap;Yes;1605;End-cap
204244;End-cap;No;935;End-cap
204245;Aisle;No;898;Aisle
204246;Aisle;Yes;1385;Aisle
204247;Front of Store;No;755;Front of Store
204248;Aisle;No;852;Aisle
204249;Aisle;No;916;Aisle
204250;Front of Store;Yes;1220;Front of Store
204251;Aisle;No;878;Aisle
204252;End-cap;No;759;End-cap
204253;Aisle;No;934;Aisle
204254;Aisle;Yes;1582;Aisle
204255;End-cap;Yes;1373;End-cap
204256;End-cap;Yes;1349;End-cap
204257;Front of Store;Yes;1605;Front of Store
