Product ID;Product Category;Seasonal;terms;section;season;material;origin
204046;clothing;No;t-shirts;WOMAN;Winter;Wool;China
204047;clothing;Yes;t-shirts;WOMAN;Winter;Wool;Turkey
204048;clothing;No;sweaters;MAN;Winter;Cotton;Turkey
204049;clothing;No;sweaters;WOMAN;Winter;Viscose;Turkey
204050;clothing;No;t-shirts;MAN;Summer;Linen;Cambodia
204051;clothing;No;shoes;WOMAN;Winter;Wool Blend;Bangladesh
204052;clothing;No;jackets;WOMAN;Winter;Wool Blend;Cambodia
204053;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;China
204054;clothing;Yes;jackets;WOMAN;Winter;Acrylic;India
204055;clothing;No;jackets;WOMAN;Winter;Polyester;China
204056;clothing;Yes;jackets;WOMAN;Spring;Cotton;India
204057;clothing;Yes;jackets;MAN;Autumn;Viscose;China
204058;clothing;No;jackets;MAN;Autumn;Cotton;China
204059;clothing;No;t-shirts;MAN;Winter;Polyester;Cambodia
204060;clothing;Yes;jackets;MAN;Autumn;Polyester;Morocco
204061;clothing;No;jackets;WOMAN;Summer;Cotton;Turkey
204062;clothing;Yes;jackets;WOMAN;Autumn;Wool;Portugal
204063;clothing;No;t-shirts;WOMAN;Winter;Wool;Turkey
204064;clothing;No;jackets;WOMAN;Autumn;Polyester;Spain
204065;clothing;Yes;t-shirts;WOMAN;Spring;Linen;China
204066;clothing;No;shoes;WOMAN;Autumn;Wool Blend;India
204067;clothing;Yes;sweaters;WOMAN;Autumn;Wool Blend;India
204068;clothing;No;shoes;MAN;Autumn;Polyester;Vietnam
204069;clothing;No;jackets;MAN;Autumn;Polyester;Morocco
204070;clothing;No;jackets;MAN;Autumn;Denim;Bangladesh
204071;clothing;No;jackets;MAN;Spring;Cotton;China
204072;clothing;No;sweaters;WOMAN;Winter;Polyester;China
204073;clothing;No;jackets;MAN;Spring;Denim;Spain
204074;clothing;Yes;jackets;MAN;Autumn;Wool;Morocco
204075;clothing;No;shoes;WOMAN;Summer;Linen Blend;Spain
204076;clothing;Yes;jackets;MAN;Spring;Linen;Turkey
204077;clothing;Yes;jackets;WOMAN;Autumn;Acrylic;China
204078;clothing;No;sweaters;WOMAN;Autumn;Wool;China
204079;clothing;No;jackets;WOMAN;Winter;Wool Blend;Pakistan
204080;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Vietnam
204081;clothing;No;sweaters;WOMAN;Spring;Wool Blend;Cambodia
204082;clothing;No;sweaters;WOMAN;Winter;Wool Blend;China
204083;clothing;No;jackets;WOMAN;Summer;Wool Blend;Turkey
204084;clothing;No;sweaters;WOMAN;Winter;Cotton;China
204085;clothing;Yes;jackets;MAN;Winter;Polyester;Turkey
204086;clothing;No;jackets;WOMAN;Summer;Cotton;Pakistan
204087;clothing;Yes;jackets;MAN;Spring;Linen;Morocco
204088;clothing;Yes;t-shirts;WOMAN;Autumn;Cotton;Turkey
204089;clothing;Yes;t-shirts;MAN;Spring;Linen Blend;Morocco
204090;clothing;No;sweaters;MAN;Spring;Linen;China
204091;clothing;Yes;sweaters;WOMAN;Winter;Cotton;Bangladesh
204092;clothing;No;jackets;MAN;Autumn;Denim;China
204093;clothing;Yes;jackets;WOMAN;Spring;Linen;Morocco
204094;clothing;No;jackets;MAN;Spring;Cotton;China
204095;clothing;No;jackets;WOMAN;Winter;Wool;Morocco
204096;clothing;Yes;jackets;WOMAN;Winter;Polyester;India
204097;clothing;No;jackets;WOMAN;Autumn;Wool;Spain
204098;clothing;Yes;sweaters;MAN;Autumn;Polyester;China
204099;clothing;Yes;jackets;WOMAN;Spring;Linen;Morocco
204100;clothing;Yes;jackets;WOMAN;Summer;Linen;Bangladesh
204101;clothing;Yes;jackets;WOMAN;Autumn;Wool;China
204102;clothing;No;jackets;MAN;Autumn;Cotton;China
204103;clothing;No;sweaters;WOMAN;Autumn;Wool;Morocco
204104;clothing;No;t-shirts;WOMAN;Spring;Linen;Pakistan
204105;clothing;Yes;t-shirts;MAN;Summer;Linen;Portugal
204106;clothing;Yes;jackets;WOMAN;Winter;Viscose;Pakistan
204107;clothing;No;jackets;WOMAN;Summer;Cotton;China
204108;clothing;No;t-shirts;WOMAN;Spring;Cotton;Spain
204109;clothing;No;jackets;WOMAN;Winter;Wool Blend;Morocco
204110;clothing;Yes;sweaters;WOMAN;Spring;Linen;China
204111;clothing;Yes;sweaters;WOMAN;Spring;Cotton;Spain
204112;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Bangladesh
204113;clothing;Yes;jackets;MAN;Autumn;Denim;China
204114;clothing;No;jackets;WOMAN;Winter;Acrylic;India
204115;clothing;No;shoes;MAN;Autumn;Cotton;Bangladesh
204116;clothing;No;jackets;MAN;Summer;Cotton;Turkey
204117;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Bangladesh
204118;clothing;No;jackets;MAN;Spring;Linen;Vietnam
204119;clothing;No;t-shirts;WOMAN;Spring;Cotton;Bangladesh
204120;clothing;No;jackets;MAN;Autumn;Wool;Argentina
204121;clothing;Yes;t-shirts;WOMAN;Winter;Wool;Bangladesh
204122;clothing;Yes;jackets;MAN;Autumn;Wool;Turkey
204123;clothing;Yes;t-shirts;MAN;Autumn;Satin;China
204124;clothing;No;jackets;WOMAN;Autumn;Polyester;Morocco
204125;clothing;No;jackets;WOMAN;Autumn;Cotton;Portugal
204126;clothing;Yes;shoes;WOMAN;Spring;Linen;India
204127;clothing;Yes;jackets;MAN;Autumn;Denim;India
204128;clothing;No;sweaters;MAN;Spring;Cotton;Bangladesh
204129;clothing;No;jackets;WOMAN;Autumn;Cotton;Morocco
204130;clothing;Yes;jackets;WOMAN;Winter;Wool;Morocco
204131;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;China
204132;clothing;No;jackets;WOMAN;Summer;Cotton;Morocco
204133;clothing;Yes;jackets;MAN;Winter;Wool Blend;China
204134;clothing;Yes;jackets;MAN;Autumn;Wool Blend;Turkey
204135;clothing;No;jackets;MAN;Autumn;Polyester;Vietnam
204136;clothing;No;t-shirts;WOMAN;Spring;Cotton;China
204137;clothing;No;t-shirts;WOMAN;Spring;Linen;China
204138;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Cambodia
204139;clothing;No;t-shirts;WOMAN;Autumn;Wool;Cambodia
204140;clothing;Yes;shoes;WOMAN;Winter;Wool;Portugal
204141;clothing;Yes;jackets;WOMAN;Autumn;Cotton;Vietnam
204142;clothing;Yes;sweaters;WOMAN;Summer;Linen Blend;Vietnam
204143;clothing;No;sweaters;MAN;Winter;Polyester;Bangladesh
204144;clothing;Yes;jackets;WOMAN;Spring;Linen;Bangladesh
204145;clothing;Yes;jackets;MAN;Winter;Wool Blend;Bangladesh
204146;clothing;Yes;sweaters;WOMAN;Autumn;Wool Blend;India
204147;clothing;Yes;jackets;MAN;Autumn;Polyester;Spain
204148;clothing;Yes;shoes;WOMAN;Autumn;Acrylic;Portugal
204149;clothing;No;t-shirts;MAN;Autumn;Polyester;Bangladesh
204150;clothing;No;jackets;MAN;Winter;Denim;India
204151;clothing;No;sweaters;MAN;Spring;Linen;China
204152;clothing;No;jeans;WOMAN;Winter;Polyester;Turkey
204153;clothing;No;shoes;MAN;Summer;Wool Blend;Morocco
204154;clothing;Yes;jackets;MAN;Winter;Wool;Turkey
204155;clothing;Yes;jackets;WOMAN;Summer;Linen;China
204156;clothing;No;sweaters;WOMAN;Autumn;Polyester;China
204157;clothing;No;jackets;WOMAN;Spring;Cotton;China
204158;clothing;Yes;jackets;MAN;Summer;Cotton;Vietnam
204159;clothing;No;jackets;WOMAN;Winter;Cotton;Brazil
204160;clothing;Yes;shoes;WOMAN;Spring;Polyester;Bangladesh
204161;clothing;No;shoes;WOMAN;Autumn;Polyester;Turkey
204162;clothing;No;jackets;MAN;Summer;Linen;Spain
204163;clothing;Yes;jackets;WOMAN;Spring;Linen;Bangladesh
204164;clothing;No;jackets;WOMAN;Winter;Cotton;Turkey
204165;clothing;Yes;shoes;WOMAN;Autumn;Cotton;Morocco
204166;clothing;No;t-shirts;MAN;Spring;Wool Blend;Pakistan
204167;clothing;Yes;jackets;MAN;Autumn;Polyester;Bangladesh
204168;clothing;No;jackets;MAN;Autumn;Denim;Bangladesh
204169;clothing;Yes;sweaters;MAN;Autumn;Wool Blend;China
204170;clothing;No;jackets;WOMAN;Autumn;Cotton;China
204171;clothing;Yes;t-shirts;MAN;Winter;Wool Blend;China
204172;clothing;Yes;jackets;MAN;Autumn;Polyester;Spain
204173;clothing;Yes;sweaters;WOMAN;Summer;Cotton;Turkey
204174;clothing;Yes;t-shirts;MAN;Summer;Linen;Spain
204175;clothing;Yes;jackets;WOMAN;Autumn;Wool;Vietnam
204176;clothing;No;jackets;WOMAN;Winter;Viscose;Spain
204177;clothing;No;t-shirts;MAN;Autumn;Wool;China
204178;clothing;No;jackets;WOMAN;Spring;Linen;China
204179;clothing;No;t-shirts;WOMAN;Winter;Wool;China
204180;clothing;Yes;jackets;WOMAN;Autumn;Denim;India
204181;clothing;Yes;jackets;WOMAN;Autumn;Wool;Portugal
204182;clothing;Yes;t-shirts;WOMAN;Autumn;Denim;Turkey
204183;clothing;Yes;jackets;MAN;Autumn;Wool Blend;Brazil
204184;clothing;Yes;sweaters;MAN;Autumn;Wool Blend;China
204185;clothing;Yes;shoes;MAN;Autumn;Polyester;Turkey
204186;clothing;Yes;sweaters;WOMAN;Summer;Linen;China
204187;clothing;No;jackets;MAN;Winter;Wool Blend;Bangladesh
204188;clothing;Yes;t-shirts;WOMAN;Summer;Polyester;China
204189;clothing;Yes;shoes;WOMAN;Spring;Linen Blend;Cambodia
204190;clothing;No;jackets;WOMAN;Summer;Linen;Pakistan
204191;clothing;No;jackets;WOMAN;Winter;Wool;Cambodia
204192;clothing;No;jackets;WOMAN;Summer;Linen Blend;Portugal
204193;clothing;Yes;sweaters;MAN;Spring;Cotton;China
204194;clothing;No;jackets;WOMAN;Summer;Linen Blend;Turkey
204195;clothing;No;jackets;WOMAN;Summer;Cotton;Spain
204196;clothing;Yes;jackets;WOMAN;Winter;Cotton;China
204197;clothing;Yes;jackets;WOMAN;Spring;Linen;Bangladesh
204198;clothing;Yes;shoes;MAN;Autumn;Wool Blend;Bangladesh
204199;clothing;No;t-shirts;MAN;Winter;Wool;China
204200;clothing;Yes;jackets;MAN;Autumn;Polyester;China
204201;clothing;No;jackets;WOMAN;Autumn;Wool;China
204202;clothing;Yes;t-shirts;WOMAN;Winter;Wool Blend;Morocco
204203;clothing;Yes;sweaters;WOMAN;Autumn;Denim;Morocco
204204;clothing;No;t-shirts;MAN;Autumn;Wool;Bangladesh
204205;clothing;No;jackets;WOMAN;Autumn;Wool;Morocco
204206;clothing;No;jackets;WOMAN;Autumn;Polyester;Bangladesh
204207;clothing;Yes;jackets;WOMAN;Autumn;Cotton;Portugal
204208;clothing;No;jackets;WOMAN;Spring;Denim;Turkey
204209;clothing;No;jackets;WOMAN;Spring;Cotton;Spain
204210;clothing;Yes;jackets;WOMAN;Spring;Cotton;Bangladesh
204211;clothing;Yes;sweaters;WOMAN;Autumn;Polyester;Bangladesh
204212;clothing;Yes;jackets;MAN;Autumn;Wool Blend;China
204213;clothing;No;jackets;WOMAN;Autumn;Denim;Bangladesh
204214;clothing;No;jackets;WOMAN;Winter;Polyester;Bangladesh
204215;clothing;No;jackets;WOMAN;Autumn;Polyester;India
204216;clothing;No;jackets;MAN;Autumn;Acrylic;Morocco
204217;clothing;No;t-shirts;MAN;Spring;Cotton;Cambodia
204218;clothing;No;sweaters;WOMAN;Winter;Acrylic;Spain
204219;clothing;No;jackets;WOMAN;Winter;Polyester;Brazil
204220;clothing;No;t-shirts;MAN;Autumn;Cotton;Bangladesh
204221;clothing;No;jackets;WOMAN;Spring;Linen Blend;Bangladesh
204222;clothing;No;sweaters;WOMAN;Summer;Cotton;Portugal
204223;clothing;Yes;jackets;MAN;Autumn;Polyester;Brazil
204224;clothing;Yes;jackets;WOMAN;Spring;Polyester;Bangladesh
204225;clothing;No;jackets;WOMAN;Spring;Denim;India
204226;clothing;No;t-shirts;WOMAN;Spring;Cotton;Bangladesh
204227;clothing;Yes;jackets;WOMAN;Spring;Linen;Morocco
204228;clothing;No;shoes;WOMAN;Autumn;Wool Blend;Morocco
204229;clothing;No;jackets;WOMAN;Winter;Wool;Pakistan
204230;clothing;No;sweaters;WOMAN;Summer;Linen;India
204231;clothing;No;jackets;WOMAN;Spring;Linen;Spain
204232;clothing;No;jackets;WOMAN;Winter;Wool;Bangladesh
204233;clothing;Yes;jackets;MAN;Spring;Linen;Bangladesh
204234;clothing;No;jeans;WOMAN;Winter;Polyester;China
204235;clothing;Yes;jackets;MAN;Autumn;Wool;Bangladesh
204236;clothing;No;jackets;WOMAN;Winter;Wool;India
204237;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Morocco
204238;clothing;No;jackets;MAN;Autumn;Viscose;China
204239;clothing;Yes;t-shirts;MAN;Autumn;Denim;India
204240;clothing;Yes;jackets;WOMAN;Spring;Linen;Bangladesh
204241;clothing;No;shoes;MAN;Winter;Wool;Spain
204242;clothing;No;sweaters;WOMAN;Summer;Linen;China
204243;clothing;Yes;jackets;MAN;Summer;Linen;Bangladesh
204244;clothing;No;jackets;WOMAN;Autumn;Wool;Argentina
204245;clothing;No;sweaters;WOMAN;Winter;Wool Blend;Vietnam
204246;clothing;Yes;sweaters;MAN;Summer;Linen;Cambodia
204247;clothing;No;jackets;MAN;Spring;Viscose;Bangladesh
204248;clothing;Yes;jackets;MAN;Winter;Wool;China
204249;clothing;No;jackets;WOMAN;Autumn;Polyester;Turkey
204250;clothing;No;shoes;MAN;Spring;Cotton;Spain
204251;clothing;Yes;jackets;WOMAN;Autumn;Acrylic;Pakistan
204252;clothing;No;sweaters;WOMAN;Autumn;Acrylic;Bangladesh
204253;clothing;No;jackets;MAN;Summer;Wool;Portugal
204254;clothing;No;jackets;WOMAN;Summer;Linen Blend;China
204255;clothing;No;jackets;WOMAN;Spring;Cotton;China
204256;clothing;Yes;jackets;WOMAN;Autumn;Wool;Turkey
204257;clothing;No;sweaters;WOMAN;Winter;Polyester;Portugal
204258;clothing;No;jackets;MAN;Winter;Wool;Turkey
204259;clothing;No;shoes;WOMAN;Spring;Polyester;China
204260;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Brazil
204261;clothing;No;sweaters;WOMAN;Spring;Cotton;Turkey
204262;clothing;Yes;shoes;WOMAN;Spring;Linen;China
204263;clothing;No;jackets;WOMAN;Winter;Acrylic;China
204264;clothing;No;jackets;WOMAN;Autumn;Wool;Pakistan
204265;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Pakistan
204266;clothing;No;jackets;WOMAN;Autumn;Satin;Bangladesh
204267;clothing;Yes;jackets;MAN;Autumn;Wool Blend;China
204268;clothing;No;t-shirts;MAN;Winter;Wool;China
204269;clothing;Yes;jackets;WOMAN;Winter;Wool;China
204270;clothing;Yes;t-shirts;MAN;Winter;Wool Blend;Morocco
204271;clothing;No;jackets;WOMAN;Autumn;Wool;India
204272;clothing;No;jackets;MAN;Autumn;Acrylic;China
204273;clothing;No;jackets;MAN;Autumn;Cotton;Turkey
204274;clothing;No;jackets;WOMAN;Spring;Cotton;Brazil
204275;clothing;Yes;jackets;MAN;Winter;Wool Blend;India
204276;clothing;Yes;shoes;WOMAN;Spring;Wool Blend;Portugal
204277;clothing;No;jackets;WOMAN;Autumn;Wool;Portugal
204278;clothing;Yes;jackets;WOMAN;Autumn;Cotton;Spain
204279;clothing;No;jackets;WOMAN;Spring;Linen;India
204280;clothing;Yes;jackets;WOMAN;Autumn;Wool;Turkey
204281;clothing;No;sweaters;WOMAN;Summer;Linen;Argentina
204282;clothing;Yes;jackets;MAN;Winter;Wool Blend;Bangladesh
204283;clothing;No;jackets;WOMAN;Spring;Cotton;Cambodia
204284;clothing;No;jeans;WOMAN;Winter;Wool Blend;Bangladesh
204285;clothing;No;shoes;MAN;Autumn;Polyester;Pakistan
204286;clothing;Yes;jackets;WOMAN;Winter;Polyester;China
204287;clothing;No;jackets;WOMAN;Winter;Polyester;Spain
204288;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Portugal
204289;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Brazil
204290;clothing;No;t-shirts;WOMAN;Spring;Linen;Bangladesh
204291;clothing;No;jackets;MAN;Spring;Viscose;Turkey
204292;clothing;Yes;jackets;MAN;Autumn;Wool Blend;India
204293;clothing;Yes;sweaters;WOMAN;Autumn;Polyester;Turkey
204294;clothing;Yes;sweaters;WOMAN;Autumn;Wool Blend;Bangladesh
204295;clothing;Yes;jeans;MAN;Autumn;Cotton;Cambodia
204296;clothing;No;shoes;MAN;Autumn;Wool Blend;Bangladesh
204297;clothing;Yes;jackets;MAN;Winter;Polyester;Bangladesh
204298;clothing;Yes;jackets;WOMAN;Spring;Polyester;Bangladesh
204299;clothing;Yes;jackets;MAN;Spring;Cotton;Turkey
204300;clothing;No;t-shirts;WOMAN;Spring;Linen;Bangladesh
204301;clothing;Yes;jackets;MAN;Winter;Polyester;Turkey
204302;clothing;No;shoes;WOMAN;Autumn;Acrylic;Pakistan
204303;clothing;Yes;sweaters;MAN;Spring;Linen;India
204304;clothing;No;t-shirts;WOMAN;Autumn;Acrylic;Vietnam
204305;clothing;No;jackets;MAN;Autumn;Wool;China
204306;clothing;Yes;t-shirts;MAN;Summer;Linen Blend;Turkey
204307;clothing;Yes;jackets;MAN;Winter;Acrylic;Bangladesh
204308;clothing;Yes;t-shirts;WOMAN;Spring;Cotton;Cambodia
204309;clothing;Yes;t-shirts;WOMAN;Summer;Linen;India
204310;clothing;Yes;jackets;MAN;Summer;Linen;Morocco
204311;clothing;No;jackets;MAN;Spring;Linen;Turkey
204312;clothing;No;jackets;WOMAN;Winter;Denim;Morocco
204313;clothing;Yes;jeans;WOMAN;Autumn;Denim;Cambodia
204314;clothing;Yes;jackets;MAN;Winter;Wool Blend;Portugal
204315;clothing;No;jackets;WOMAN;Summer;Linen;China
204316;clothing;Yes;sweaters;WOMAN;Spring;Linen;China
204317;clothing;No;jackets;MAN;Spring;Denim;Bangladesh
204318;clothing;No;jackets;WOMAN;Spring;Cotton;Bangladesh
204319;clothing;No;sweaters;WOMAN;Autumn;Wool Blend;China
204320;clothing;No;jackets;WOMAN;Winter;Polyester;Turkey
204321;clothing;Yes;sweaters;WOMAN;Winter;Cotton;Bangladesh
204322;clothing;No;jackets;WOMAN;Winter;Wool Blend;Brazil
204323;clothing;Yes;jackets;WOMAN;Spring;Linen;India
204324;clothing;Yes;t-shirts;MAN;Spring;Linen;Pakistan
204325;clothing;No;jackets;WOMAN;Summer;Linen Blend;China
204326;clothing;No;jackets;MAN;Winter;Wool;China
204327;clothing;No;sweaters;WOMAN;Autumn;Wool;Bangladesh
204328;clothing;No;jackets;WOMAN;Spring;Linen;Bangladesh
204329;clothing;No;shoes;WOMAN;Winter;Denim;Bangladesh
204330;clothing;No;jackets;MAN;Spring;Cotton;Morocco
204331;clothing;No;jeans;MAN;Spring;Polyester;Portugal
204332;clothing;No;sweaters;MAN;Autumn;Wool Blend;Vietnam
204333;clothing;Yes;t-shirts;MAN;Autumn;Wool;Morocco
204334;clothing;No;jackets;WOMAN;Spring;Polyester;Pakistan
204335;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;China
204336;clothing;Yes;jackets;MAN;Autumn;Wool Blend;Turkey
204337;clothing;Yes;jackets;WOMAN;Autumn;Viscose;Morocco
204338;clothing;Yes;jackets;MAN;Winter;Denim;Brazil
204339;clothing;Yes;t-shirts;WOMAN;Winter;Acrylic;Bangladesh
204340;clothing;Yes;jackets;MAN;Spring;Linen;China
204341;clothing;Yes;shoes;WOMAN;Spring;Linen;Morocco
204342;clothing;No;shoes;WOMAN;Autumn;Wool Blend;Bangladesh
204343;clothing;Yes;sweaters;MAN;Spring;Denim;Bangladesh
204344;clothing;Yes;sweaters;MAN;Autumn;Denim;China
204345;clothing;Yes;sweaters;WOMAN;Autumn;Polyester;Bangladesh
204346;clothing;No;jackets;WOMAN;Summer;Linen Blend;Bangladesh
204347;clothing;No;jackets;WOMAN;Autumn;Cotton;Brazil
204348;clothing;Yes;jackets;WOMAN;Winter;Wool;Vietnam
204349;clothing;Yes;shoes;MAN;Spring;Cotton;Bangladesh
204350;clothing;Yes;jackets;MAN;Winter;Wool;China
204351;clothing;No;jackets;MAN;Autumn;Cotton;Spain
204352;clothing;Yes;jackets;WOMAN;Summer;Wool;Bangladesh
204353;clothing;No;sweaters;WOMAN;Winter;Wool Blend;China
204354;clothing;Yes;jackets;MAN;Summer;Linen Blend;China
204355;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;China
204356;clothing;Yes;jackets;MAN;Spring;Linen;Bangladesh
204357;clothing;No;jackets;WOMAN;Summer;Linen;Spain
204358;clothing;No;jackets;MAN;Spring;Linen;China
204359;clothing;No;jeans;WOMAN;Winter;Viscose;Bangladesh
204360;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;China
204361;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Brazil
204362;clothing;No;jackets;WOMAN;Autumn;Polyester;China
204363;clothing;Yes;jackets;WOMAN;Autumn;Wool;Morocco
204364;clothing;Yes;jackets;WOMAN;Winter;Wool;Vietnam
204365;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Bangladesh
204366;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Portugal
204367;clothing;Yes;jackets;WOMAN;Spring;Denim;Bangladesh
204368;clothing;Yes;jackets;MAN;Winter;Polyester;India
204369;clothing;Yes;jackets;WOMAN;Summer;Linen;Spain
204370;clothing;Yes;shoes;WOMAN;Winter;Wool Blend;Bangladesh
204371;clothing;No;jackets;WOMAN;Winter;Silk;Turkey
204372;clothing;No;sweaters;WOMAN;Summer;Cotton;China
204373;clothing;No;jackets;MAN;Autumn;Wool;Turkey
204374;clothing;Yes;jackets;WOMAN;Autumn;Wool;Bangladesh
204375;clothing;Yes;sweaters;WOMAN;Autumn;Wool;China
204376;clothing;Yes;jackets;WOMAN;Summer;Polyester;Bangladesh
204377;clothing;No;sweaters;MAN;Autumn;Wool;China
204378;clothing;Yes;sweaters;WOMAN;Spring;Cotton;Spain
204379;clothing;No;jackets;WOMAN;Winter;Wool;China
204380;clothing;No;sweaters;MAN;Winter;Wool;Bangladesh
204381;clothing;No;jackets;WOMAN;Spring;Cotton;Morocco
204382;clothing;No;jackets;WOMAN;Autumn;Viscose;China
204383;clothing;No;sweaters;WOMAN;Autumn;Wool;Morocco
204384;clothing;Yes;jackets;WOMAN;Autumn;Wool;Bangladesh
204385;clothing;Yes;jackets;WOMAN;Autumn;Cotton;Bangladesh
204386;clothing;No;jackets;MAN;Spring;Polyester;India
204387;clothing;Yes;jackets;WOMAN;Spring;Denim;China
204388;clothing;Yes;t-shirts;MAN;Autumn;Acrylic;Turkey
204389;clothing;Yes;jackets;MAN;Winter;Wool Blend;Turkey
204390;clothing;No;shoes;MAN;Autumn;Wool;Portugal
204391;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;China
204392;clothing;Yes;t-shirts;MAN;Autumn;Satin;China
204393;clothing;No;jeans;MAN;Spring;Linen;Portugal
204394;clothing;No;sweaters;MAN;Autumn;Acrylic;India
204395;clothing;Yes;jeans;WOMAN;Summer;Cotton;Pakistan
204396;clothing;No;jackets;MAN;Autumn;Viscose;Spain
204397;clothing;Yes;t-shirts;WOMAN;Winter;Wool;China
204398;clothing;No;jackets;WOMAN;Autumn;Wool;Vietnam
204399;clothing;No;jackets;MAN;Spring;Cotton;Portugal
204400;clothing;No;t-shirts;WOMAN;Winter;Wool;Turkey
204401;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Bangladesh
204402;clothing;No;jackets;WOMAN;Autumn;Wool Blend;India
204403;clothing;No;shoes;WOMAN;Winter;Wool;China
204404;clothing;No;sweaters;MAN;Autumn;Wool;China
204405;clothing;Yes;t-shirts;WOMAN;Spring;Polyester;Morocco
204406;clothing;No;jackets;MAN;Spring;Cotton;Vietnam
204407;clothing;No;jackets;MAN;Autumn;Cotton;Bangladesh
204408;clothing;No;jackets;WOMAN;Autumn;Cotton;Turkey
204409;clothing;No;t-shirts;WOMAN;Winter;Cotton;China
204410;clothing;No;jeans;MAN;Spring;Linen;Vietnam
204411;clothing;Yes;sweaters;WOMAN;Winter;Wool;China
204412;clothing;Yes;jackets;MAN;Winter;Wool Blend;Bangladesh
204413;clothing;Yes;jeans;WOMAN;Autumn;Wool;China
204414;clothing;No;sweaters;MAN;Autumn;Cotton;Vietnam
204415;clothing;Yes;jackets;WOMAN;Spring;Cotton;Turkey
204416;clothing;Yes;shoes;WOMAN;Summer;Linen Blend;Morocco
204417;clothing;Yes;sweaters;MAN;Winter;Acrylic;Vietnam
204418;clothing;Yes;jackets;WOMAN;Autumn;Viscose;Brazil
204419;clothing;Yes;sweaters;WOMAN;Spring;Cotton;Morocco
204420;clothing;Yes;sweaters;MAN;Summer;Wool;Bangladesh
204421;clothing;Yes;jackets;WOMAN;Spring;Polyester;China
204422;clothing;No;t-shirts;WOMAN;Winter;Wool Blend;Cambodia
204423;clothing;No;jackets;WOMAN;Spring;Cotton;Spain
204424;clothing;No;t-shirts;WOMAN;Spring;Linen;Morocco
204425;clothing;Yes;jeans;WOMAN;Autumn;Polyester;Bangladesh
204426;clothing;No;jackets;WOMAN;Spring;Linen;China
204427;clothing;No;jackets;WOMAN;Autumn;Wool;Portugal
204428;clothing;Yes;t-shirts;WOMAN;Autumn;Cotton;China
204429;clothing;Yes;jackets;MAN;Spring;Linen;Turkey
204430;clothing;No;jeans;WOMAN;Autumn;Viscose;Bangladesh
204431;clothing;No;t-shirts;WOMAN;Autumn;Wool Blend;Portugal
204432;clothing;Yes;jackets;MAN;Autumn;Viscose;China
204433;clothing;No;jackets;WOMAN;Winter;Wool Blend;Bangladesh
204434;clothing;Yes;jackets;WOMAN;Spring;Cotton;Spain
204435;clothing;No;jackets;MAN;Spring;Linen;China
204436;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Bangladesh
204437;clothing;Yes;jeans;WOMAN;Summer;Cotton;Turkey
204438;clothing;Yes;t-shirts;WOMAN;Spring;Linen Blend;Portugal
204439;clothing;Yes;sweaters;WOMAN;Winter;Wool;China
204440;clothing;No;sweaters;WOMAN;Autumn;Wool;China
204441;clothing;No;jackets;WOMAN;Summer;Linen;Morocco
204442;clothing;No;t-shirts;MAN;Summer;Polyester;China
204443;clothing;No;jackets;WOMAN;Autumn;Polyester;Portugal
204444;clothing;No;jackets;WOMAN;Autumn;Viscose;China
204445;clothing;Yes;jackets;WOMAN;Summer;Linen;India
